itemId,title,genres
5555,Jet,New Adult|Romance|Contemporary|Romance|Contemporary Romance|Music
5556,The Sea,Fiction|Cultural|Ireland|European Literature|Irish Literature
5557,Invisible,
5558,Mr. Murder,Horror|Fiction|Thriller
5559,Changeless,Science Fiction|Steampunk|Fantasy|Fantasy|Paranormal|Romance|Paranormal|Vampires|Fantasy|Urban Fantasy|Fiction|Historical|Historical Fiction
5560,The Magic of Recluce,Fantasy|Fiction|Fantasy|Epic Fantasy|Fantasy|Magic|Fantasy|High Fantasy
5561,"The Bastard (Kent Family Chronicles, Vol. 1)",
5562,The Last Policeman,Mystery|Fiction|Science Fiction|Mystery|Crime|Science Fiction|Dystopia
5563,Earth Abides,Science Fiction|Apocalyptic|Post Apocalyptic|Fiction|Science Fiction|Apocalyptic|Science Fiction|Dystopia
5564,Thunderhead,
5565,"Allies of the Night (Cirque Du Freak, Book 8)",
5566,Dragon bound,
5568,The Colorado Kid,
5569,The Monkey's Paw,
5570,Darkness,
5571,The Pursuit of Holiness,
5572,Again the Magic ,
5573,Low Country,
5574,Revolution,Historical|Historical Fiction|Young Adult|Historical|Fiction|Science Fiction|Time Travel|Fantasy|Contemporary|Romance|Young Adult|Teen|Cultural|France
5575,The Fall of Reach,
5576,Ever After ,
5577,Audrey Rose,Horror|Fiction|Thriller|Mystery|Fantasy|Paranormal|Fantasy|Supernatural
5578,The Nix,Fiction|Historical|Historical Fiction|Literary Fiction|Audiobook
5579,Vanish,Fantasy|Fantasy|Dragons|Young Adult|Fantasy|Paranormal|Romance
5580,The Calvin and Hobbes Lazy Sunday Book,Sequential Art|Comics|Humor|Sequential Art|Graphic Novels|Fiction|Sequential Art|Comic Strips
5581,Carmilla,Horror|Classics|Paranormal|Vampires|Gothic|Fiction|Fantasy|Lgbt
5582,Drowned Wednesday,Fantasy|Young Adult|Fiction
5583,Saving Francesca,Young Adult|Contemporary|Health|Mental Health|Fiction|Young Adult|Young Adult Contemporary
5584,Avoiding Commitment,Romance|New Adult|Contemporary|Romance|Contemporary Romance
5585,Confessions of a murder suspect,
5586,Y: The Last Man Vol. 6: Girl on Girl,
5587,Skeletons at the Feast,Historical|Historical Fiction|Fiction|War|World War II|World War II|Holocaust|War|Historical
5588,L is for Lawless,
5589,Milkweed,Historical|Historical Fiction|Young Adult|World War II|Holocaust|Fiction|Historical|War|World War II
5590,If You Give a Pig a Party (If You Give...),
5591,Virtual Light,Science Fiction|Science Fiction|Cyberpunk|Fiction
5592,American on Purpose,
5593,Always Looking Up: The Adventures of an Incurable Optimist,
5594,Nine Rules to Break When Romancing a Rake,
5595,The Lifeboat,Fiction|Historical|Historical Fiction|Historical|Adventure|Survival|Book Club
5596,Quo vadis?,
5597,The Jewel,Young Adult|Fantasy|Science Fiction|Dystopia|Romance
5598,The Fire Within,Fantasy|Fantasy|Dragons|Young Adult|Fiction
5599,"Servant of the Empire (The Empire Trilogy, #2)",
5600,The Hollow,Romance|Fantasy|Paranormal|Romance|Paranormal Romance|Fantasy|Fiction
5601,Is Your Mama A Llama?,
5602,After We Collided,Romance|New Adult|Contemporary|Young Adult
5603,"Heads in Beds: A Reckless Memoir of Hotels, Hustles, and So-Called Hospitality",
5604,Confederates in the Attic: Dispatches from the Unfinished Civil War,Military History|Civil War|History|North American Hi...|American History|Nonfiction|War|American History|American Civil War
5605,"This Book Is Full of Spiders: Seriously, Dude, Don't Touch It ",
5606,Dali: The Paintings,
5607,Seven Ancient Wonders,
5608,Unleashed ,
5609,Mistral's Kiss,Fantasy|Fantasy|Urban Fantasy|Fantasy|Paranormal|Romance|Romance|Paranormal Romance|Fairies|Fae
5610,The 8th Habit: From Effectiveness to Greatness,Business|Self Help|Leadership|Nonfiction|Self Help|Personal Development|Psychology
5611,Desire Unchained (Shadow Lover),
5612,Cold Fire ; Hideaway; The Key to Midnight,
5613,"I Am Not A Serial Killer (John Cleaver, #1)",
5614,Eight Hundred Grapes,Fiction|Womens Fiction|Chick Lit|Romance|Contemporary
5615,"Welcome to the World, Baby Girl!",Fiction|Womens Fiction|Chick Lit|American|Southern|Humor
5616,Filth,Fiction|Contemporary|Mystery|Crime|Novels|Mystery
5617,The Girls,Fiction|Contemporary|Cultural|Canada|Adult Fiction
5618,Turbo Twenty-Three,
5619,The Alibi,Romance|Mystery|Suspense|Fiction
5620,A Land More Kind Than Home,Fiction|Mystery|American|Southern|Literary Fiction
5621,Kristy's Great Idea,
5622,Shatterproof ,
5623,Five Days at Memorial: Life and Death in a Storm-Ravaged Hospital,
5624,Den femte kvinnan,
5625,The Wordy Shipmates,
5626,Bel-Ami,
5627,A River Runs Through It and Other Stories,
5628,El tiempo entre costuras,
5629,Paradise,Fiction|Cultural|African American|Classics|Literature
5630,Idoru,Science Fiction|Science Fiction|Cyberpunk|Fiction
5631,The Best Man,Romance|Romance|Contemporary Romance|Womens Fiction|Chick Lit|Contemporary|Fiction
5632,Castle in the Air,Fantasy|Young Adult|Fiction|Fantasy|Magic
5633,A King's Ransom,Adventure|Mystery|Young Adult|Fiction
5634,The Poisoner's Handbook: Murder and the Birth of Forensic Medicine in Jazz Age New York,Nonfiction|History|Science|Crime|True Crime|Mystery|Crime|Historical|Health|Medicine|Mystery|Medical|Audiobook
5635,RoomHate,Romance|New Adult|Contemporary|Romance|Contemporary Romance|Did Not Finish
5636,Living Dead Girl,Young Adult|Contemporary|Fiction|Horror|Realistic Fiction|Sociology|Abuse
5637,धर्मपद [Dhammapada],
5638,Law Man,Romance|Romance|Contemporary Romance|Contemporary
5639,Deadly Décisions,
5640,Rising Strong,Nonfiction|Self Help|Psychology|Self Help|Personal Development|Audiobook|Inspirational|Leadership|Health|Mental Health|Spirituality|Abandoned
5641,Speaking from Among the Bones,Mystery|Fiction|Historical|Historical Fiction
5642,Swimsuit,
5643,Through Gates of Splendor,Biography|Christian|Nonfiction|Religion|Christianity
5644,Dirty Red,Romance|New Adult|Contemporary|Romance|Contemporary Romance
5645,The Darkest Part of the Forest,Fantasy|Young Adult|Romance|Fantasy|Paranormal|Lgbt
5646,Dream a Little Dream,Romance|Romance|Contemporary Romance|Contemporary|Womens Fiction|Chick Lit|Sports and Games|Sports
5648,The Samurai's Garden,Fiction|Historical|Historical Fiction|Cultural|Japan|Cultural|Asia|Literature|Asian Literature|Historical
5649,The Hating Game,
5650,Black-Eyed Susans,
5651,Neanderthal Seeks Human,Romance|Contemporary|Romance|Contemporary Romance|Womens Fiction|Chick Lit|Humor|Funny
5652,Goliath,
5653,家庭教師ヒットマンREBORN! 1,
5654,Criminal,Mystery|Mystery|Crime|Thriller|Fiction|Thriller|Mystery Thriller
5655,The Bear and the Dragon,Fiction|Thriller|War|Military Fiction|Spy Thriller|Espionage
5656,W is for Wasted,Mystery|Fiction|Mystery|Crime
5657,I'm Just Here for the Food: Food + Heat = Cooking,
5658,Vets Might Fly and Vet in a Spin,
5659,Sins of the Night,Romance|Paranormal Romance|Fantasy|Paranormal|Romance|Fantasy|Paranormal|Vampires
5660,Shades of Earth,Young Adult|Science Fiction|Science Fiction|Dystopia|Romance
5661,Tehanu,Fantasy|Fiction|Young Adult|Science Fiction Fantasy
5662,Reboot,Young Adult|Science Fiction|Dystopia|Science Fiction|Romance
5663,Hunger Makes Me a Modern Girl,
5664,Thomas Jefferson: The Art of Power,
5665,Murder in Mesopotamia,Mystery|Fiction|Mystery|Crime|Classics|Mystery|Detective
5666,Excession,Science Fiction|Fiction|Space|Space Opera
5667,What Looks Like Crazy on an Ordinary Day,
5668,G is for Gumshoe,
5669,King & Maxwell,
5670,Love's Executioner & Other Tales of Psychotherapy,
5671,The Magician's Apprentice,Fantasy|Fantasy|Magic|Fiction|Young Adult
5672,Reaper's Gale,Fantasy|Fantasy|Epic Fantasy|Fiction|Fantasy|High Fantasy
5673,The Visitation,Christian Fiction|Fiction|Christian|Thriller
5674, Crown of Shadows,
5675,Leadership and Self Deception: Getting Out of the Box,
5676,"The Garden of Rama (Rama, #3)",
5677,Blue-Eyed Devil ,
5678,Our Man in Havana,Fiction|Classics|Spy Thriller|Espionage|Literature|Humor|Mystery
5679,Batman: The Black Mirror,
5680,Kill Me If You Can,
5681,"Killers of the Dawn (Cirque Du Freak, #9)",
5682,Tramp for the Lord,Christian|Biography|Nonfiction|Autobiography|Memoir|History
5683,If You Take a Mouse to the Movies,
5684,A Lick of Frost,
5685,The Abyss,
5686,The Book of Shadows,
5687,Läsarna i Broken Wheel rekommenderar,
5688,Live by Night,Fiction|Historical|Historical Fiction|Mystery|Mystery|Crime|Thriller
5689,Until I Die,Young Adult|Fantasy|Paranormal|Fantasy|Romance
5690,The Magic of Reality: How We Know What's Really True,
5691,Remember,
5692,"Alex Cross, Run",
5693,Stuff White People Like: the Definitive Guide to the Unique Taste of Millions,
5694,Blood Magick,
5695,The Power That Preserves,Fantasy|Fiction|Science Fiction Fantasy|Fantasy|Epic Fantasy
5696,The Brightest Star in the Sky,Womens Fiction|Chick Lit|Fiction|Romance
5697,Entwined,Fantasy|Young Adult|Romance|Fantasy|Fairy Tales|Retellings
5698,"Girl Walks into a Bar . . .: Comedy Calamities, Dating Disasters, and a Midlife Miracle",
5700,Waiting for the Barbarians,Fiction|Cultural|Africa|Novels|Literature|Southern Africa|South Africa
5701,The Last Seven Months of Anne Frank,Nonfiction|History|Biography|World War II|Holocaust|Historical|War|World War II
5702,"The Innovators: How a Group of Inventors, Hackers, Geniuses and Geeks Created the Digital Revolution",
5703,Kabul Beauty School: An American Woman Goes Behind the Veil,Nonfiction|Autobiography|Memoir|Biography
5704,To Have and Have Not ,
5705,Jackdaws,Historical|Historical Fiction|Fiction|Thriller|Historical|War
5707,The System of the World,Fiction|Historical|Historical Fiction|Science Fiction|Fantasy|Historical
5708,Touching Spirit Bear,Young Adult|Realistic Fiction|Fiction|Adventure|Academic|School|Adventure|Survival
5709,The Flamethrowers,Fiction|Historical|Historical Fiction|Novels|Literary Fiction|Abandoned|Art
5710,Twice Tempted ,
5711,Unorthodox: The Scandalous Rejection of My Hasidic Roots,
5712,The Selection Stories: The Prince & The Guard,Young Adult|Romance|Science Fiction|Dystopia
5713,Crush It!: Why Now Is the Time to Cash in on Your Passion,
5714,Redemption Ark,Science Fiction|Space|Space Opera|Fiction
5715,The Venetian Betrayal,
5716,Collected Poems 1909-1962,
5717,The Robe,Historical|Historical Fiction|Fiction|Classics|Christian|Christian Fiction|Religion|Historical
5718,Beauty and the Beast,
5719,The Yonahlossee Riding Camp for Girls,
5720,Lead,Romance|New Adult|Contemporary|Romance|Contemporary Romance|Music
5721,No Humans Involved,Fantasy|Urban Fantasy|Fantasy|Paranormal|Fantasy|Romance|Romance|Paranormal Romance
5722,Night of the Soul Stealer,
5723,The Gift of Fear: and Other Survival Signals That Protect Us from Violence,
5724,Endless Summer,Young Adult|Romance|Contemporary|Womens Fiction|Chick Lit
5725,Big Nate Strikes Again ,
5726,Don't You Cry,
5727,"Que Necesita El, Que Necesita Ella ",
5728,Dance of the Gods,Romance|Fantasy|Fantasy|Paranormal|Romance|Paranormal Romance|Paranormal|Vampires|Fiction
5729,Nevermore,Young Adult|Fantasy|Paranormal|Fantasy|Romance
5730,بوف کور,
5731,Pete the Cat: I Love My White Shoes,
5732,The Ring of Solomon,
5733,Welcome to Dead House,Horror|Childrens|Fiction|Young Adult|Fantasy|Childrens|Middle Grade|Mystery|Fantasy|Paranormal|Childrens|Juvenile|Thriller
5734,The Master Butchers Singing Club,Fiction|Historical|Historical Fiction|Historical|Literary Fiction|Book Club
5735,Chronicles of The Black Company (The Black Company / Shadows Linger / The White Rose),
5736,Until Friday Night,Romance|Young Adult|Contemporary|New Adult|Sports and Games|Sports
5737,Mother of Pearl,Fiction|Historical|Historical Fiction
5738,Everyone Brave Is Forgiven,
5739,The Great Train Robbery,Fiction|Historical|Historical Fiction|Thriller|Mystery|Mystery|Crime
5740,Safe Harbour,Romance|Fiction|Womens Fiction|Chick Lit
5741,The Things We Do for Love,
5742,Son of the Shadows,Fantasy|Romance|Historical|Historical Fiction|Fiction|Historical
5743,The Key to Rebecca,Fiction|Historical|Historical Fiction|Thriller|Mystery|Spy Thriller|Espionage|Suspense|War
5744,Hard Bitten,Fantasy|Urban Fantasy|Paranormal|Vampires|Fantasy|Paranormal|Fantasy|Romance|Romance|Paranormal Romance
5745,Barefoot Contessa Family Style: Easy Ideas and Recipes That Make Everyone Feel Like Family,
5746,Vain ,
5747,At the Mountains of Madness,
5748,Heart of the Sea,Romance|Contemporary Romance|Fiction|Fantasy|Romance
5749,Veil of Midnight,Romance|Paranormal Romance|Fantasy|Paranormal|Paranormal|Vampires|Romance
5750,Subterranean,Thriller|Adventure|Fiction|Action|Mystery|Science Fiction|Suspense|Thriller|Mystery Thriller|Horror|Fantasy
5751,I Don't Know How She Does It,
5752,"Preacher, Volume 9: Alamo",
5753,"The Long Way to a Small, Angry Planet",
5754,Cuentos completos,
5755,Tithe: A Modern Faerie Tale ,
5756,The Russia House,Fiction|Thriller|Spy Thriller|Espionage|Mystery|Cultural|Russia
5757,Raised by Wolves,Young Adult|Shapeshifters|Werewolves|Fantasy|Paranormal|Fantasy|Romance
5758,"Promise Me (Myron Bolitar, #8)",
5759,The Vampire Diaries: The Return: Midnight,
5760,Dark Side of the Moon,Romance|Paranormal Romance|Fantasy|Paranormal|Romance|Fantasy|Paranormal|Vampires|Fantasy|Urban Fantasy|Fantasy|Mythology|Adult|Paranormal|Shapeshifters|Fiction
5761,"Mistakes Were Made (But Not by Me): Why We Justify Foolish Beliefs, Bad Decisions, and Hurtful Acts",
5762,Abducted,
5763,Roadwork,
5764,"Valhalla Rising (Dirk Pitt, #16)",
5765,The Third Chimpanzee: The Evolution and Future of the Human Animal,
5766,The Given Day,Historical|Historical Fiction|Fiction|Historical|Mystery|Mystery|Crime
5767,Just Me in the Tub (Mercer Mayer's Little Critter),
5768,Crush,New Adult|Romance|Contemporary|Young Adult|Sports and Games|Sports|Academic|College
5769,Deadline,Horror|Zombies|Horror|Science Fiction|Fiction|Apocalyptic|Post Apocalyptic
5770,Long Lost,Mystery|Fiction|Thriller|Mystery|Crime|Suspense
5771,Faithless,Mystery|Thriller|Mystery|Crime|Fiction
5772,My Stroke of Insight,
5773,The Walking Dead 6,
5774,Inés del alma mía,
5775,Cold Fire,
5776,Frog Music,Historical|Historical Fiction|Fiction|Mystery|Historical|Abandoned|Audiobook
5777,An Instance of the Fingerpost,Historical|Historical Fiction|Mystery|Fiction|Historical|Mystery|Crime
5779,Crossing the Chasm: Marketing and Selling High-Tech Products to Mainstream Customers,
5780,Shugo Chara! 1 (Shugo Chara!),
5781,The Innocent,
5782,Robots and Empire,Science Fiction|Fiction
5783,Island,Fiction|Classics|Science Fiction|Philosophy|Science Fiction|Dystopia
5784,Your Inner Fish: A Journey into the 3.5-Billion-Year History of the Human Body,
5785,Huis clos,
5786,The Dip: A Little Book That Teaches You When to Quit (and When to Stick),Business|Nonfiction|Self Help|Psychology|Self Help|Personal Development|Leadership
5787,Are You My Mother?: A Comic Drama,
5789,The Farseer Trilogy ,
5790,The Blue Bistro,
5791,Third Grave Dead Ahead,Fantasy|Urban Fantasy|Fantasy|Paranormal|Fantasy|Romance|Romance|Paranormal Romance|Mystery|Paranormal|Ghosts
5792,L'identité,
5793,The Heart of Betrayal,Fantasy|Young Adult|Romance
5794,First They Killed My Father: A Daughter of Cambodia Remembers ,
5795,The Funhouse,
5796,The SPEED of Trust: The One Thing that Changes Everything,
5797,You Belong to Me,
5798,Not Without My Daughter,Nonfiction|Biography|Autobiography|Memoir|Cultural|Iran
5799,The Killing Hour,Mystery|Mystery|Crime|Thriller|Mystery Thriller
5800,Castle Roogna,Fantasy|Fiction|Humor|Science Fiction Fantasy
5801,While My Pretty One Sleeps,Mystery|Fiction|Suspense|Thriller|Mystery Thriller|Thriller
5802,Arsenic and Old Lace,Plays|Classics|Drama|Fiction|Humor|Plays|Theatre|Mystery
5803,"Dance with a Vampire (Vampire Kisses, #4)",
5804,Sometimes a Great Notion,Fiction|Classics|Literature|Novels
5805,Tris's Book,Fantasy|Young Adult|Fantasy|Magic|Fiction
5806,The Moral Landscape: How Science Can Determine Human Values,Philosophy|Science|Nonfiction|Religion|Psychology|Religion|Atheism
5807,The Mill River Recluse,Fiction|Mystery
5808,Hey Nostradamus!,Fiction|Cultural|Canada|Contemporary|Novels
5809,Che Guevara: A Revolutionary Life,Biography|History|Nonfiction|Politics
5810,The Secret Hour,Young Adult|Fantasy|Fantasy|Paranormal|Science Fiction
5811,Chosen at Nightfall ,
5812,Ser Como o Rio que Flui,
5813,The Candy Shop War,Fantasy|Young Adult|Fiction|Childrens|Middle Grade|Adventure|Childrens
5814,Broken,Fantasy|Urban Fantasy|Fantasy|Paranormal|Fantasy|Shapeshifters|Werewolves|Romance|Romance|Paranormal Romance|Fiction|Fantasy|Supernatural|Paranormal|Vampires|Adult
5815,"Lament: The Faerie Queen's Deception (Books of Faerie, #1) ",
5816,Why Mosquitoes Buzz in People's Ears: A West African Tale,
5817,"Shopaholic to the Stars (Shopaholic, #7)",
5818,High Noon,Romance|Romance|Romantic Suspense|Mystery|Fiction|Romance|Contemporary Romance|Suspense
5819,The Farm,Fiction|Mystery|Thriller|Mystery|Crime|Thriller|Mystery Thriller|Suspense
5820,Men Explain Things to Me,Nonfiction|Feminism|Writing|Essays|Womens|Politics
5821,Rock With Me,
5822,El príncipe de la niebla,
5823,Driving Miss Daisy,
5824,Hardpressed ,
5825,Conspiracy in Death,Mystery|Romance|Mystery|Crime|Romance|Romantic Suspense
5826,In the Company of Cheerful Ladies,Mystery|Fiction|Cultural|Africa|Southern Africa|Botswana
5827,The First Four Years,
5828,The Elephant Tree,Mystery|Fiction|Thriller|Mystery|Crime|Contemporary|Suspense|Adult
5829,Bones to Ashes,Mystery|Fiction|Mystery|Crime|Thriller
5830,Grimms Märchen,
5831,The Definitive Book of Body Language,
5832,Between the Lines,Romance|Young Adult|New Adult|Contemporary
5833,Never Cry Wolf : The Amazing True Story of Life Among Arctic Wolves,
5834,Tick Tock,
5835,Cleopatra's Daughter,Historical|Historical Fiction|Fiction|Historical|Northern Africa|Egypt|Romance
5836,Grave Secrets,Mystery|Mystery|Crime|Fiction|Thriller
5837,Shattered,
5838,Zoe's Tale,
5839,The First Commandment,
5840,Collected Works,
5841,"The New Best Recipe: All-New Edition with 1,000 Recipes",
5842,The Rose & the Dagger,Fantasy|Young Adult|Romance|Retellings
5843,The Fold,Science Fiction|Fiction|Horror|Mystery
5844,The Nature of the Beast,Mystery|Fiction|Cultural|Canada
5845,The Proper Care and Feeding of Husbands,
5846,Green,
5848,The Crown Tower,Fantasy|Fiction|Fantasy|Epic Fantasy|Adventure
5849,Daytripper,
5850,"Club Shadowlands (Masters of the Shadowlands, #1)",
5851,Masumiyet Müzesi,
5852,The Mothers,
5853, Faust. Der Tragödie erster und zweiter Teil ,
5854,Faking It,New Adult|Romance|Contemporary|Romance|Contemporary Romance|Womens Fiction|Chick Lit
